episode,question_id,total_reward,num_steps,num_llm_calls,final_status,verification_pass,citation_support,latency_seconds,token_usage,buffer_size,total_gradient_updates,critic_loss,actor_loss_retriever,actor_loss_rewriter,actor_loss_grader,actor_loss_generator,actor_loss_verifier,trained_so_far
188,Q031,0.4497,4,3,accepted,1,1.0,16.236,6072,794,366,0.005091,-0.532436,nan,-0.55053,-0.617323,-0.698525,True
189,Q046,0.6145,4,3,accepted,1,1.0,25.301,4992,798,368,0.004012,-0.489601,nan,-0.496392,-0.5613,-0.646235,True
190,Q076,0.6554,4,3,accepted,1,1.0,18.775,6469,802,370,0.004627,-0.479428,nan,-0.467841,-0.536429,-0.621109,True
191,Q019,0.5239,4,3,accepted,1,1.0,21.381,2293,806,372,0.005529,-0.573853,nan,-0.572567,-0.627371,-0.749843,True
192,Q052,0.6487,4,3,accepted,1,1.0,22.045,3071,810,374,0.007532,-0.506651,nan,-0.504939,-0.574971,-0.640196,True
193,Q082,0.4834,4,3,accepted,1,1.0,8.906,2211,814,376,0.005728,-0.454213,nan,-0.456939,-0.569332,-0.679069,True
194,Q071,0.5779,4,3,accepted,1,1.0,27.445,1773,818,378,0.003369,-0.523075,nan,-0.551248,-0.635923,-0.729736,True
195,Q042,0.3336,4,3,accepted,1,0.5,30.704,1969,822,380,0.006689,-0.458337,nan,-0.482165,-0.551679,-0.659316,True
196,Q043,0.6528,4,3,accepted,1,1.0,29.284,3227,826,382,0.005735,-0.489718,nan,-0.505492,-0.559653,-0.612886,True
197,Q085,0.5671,4,3,accepted,1,1.0,11.248,5747,830,384,0.003383,-0.570999,nan,-0.601025,-0.614028,-0.750132,True
198,Q065,0.5627,4,3,accepted,1,1.0,14.062,5615,834,386,0.006082,-0.486079,nan,-0.513771,-0.585616,-0.660687,True
199,Q021,0.4286,7,5,accepted,1,1.0,15.306,3924,841,389,0.008438,-0.483063,nan,-0.54258,-0.632083,-0.700093,True
200,Q046,0.6202,4,3,accepted,1,1.0,11.408,4883,845,391,0.004779,-0.523377,nan,-0.598623,-0.665436,-0.785763,True
201,Q032,0.5883,4,3,accepted,1,1.0,4.676,1832,849,393,0.004537,-0.447442,nan,-0.477451,-0.581771,-0.639995,True
202,Q070,0.4413,4,3,accepted,1,1.0,12.347,4828,853,395,0.005083,-0.470878,nan,-0.519189,-0.603453,-0.64182,True
203,Q071,0.5524,4,3,accepted,1,1.0,10.819,1881,857,397,0.001882,-0.514463,nan,-0.55626,-0.641086,-0.737045,True
204,Q078,0.3944,4,3,accepted,1,1.0,18.382,6079,861,399,0.01208,-0.504141,nan,-0.551299,-0.654485,-0.658615,True
205,Q002,-0.3389,10,7,rejected,0,0.6667,19.735,3736,871,404,0.003678,-0.4934,nan,-0.526016,-0.584498,-0.733779,True
206,Q016,0.6687,4,3,accepted,1,1.0,17.602,7079,875,406,0.006432,-0.481983,nan,-0.496451,-0.61046,-0.671063,True
207,Q053,0.4538,7,5,accepted,1,1.0,23.795,7978,882,410,0.004325,-0.499781,nan,-0.505369,-0.558713,-0.622586,True
208,Q065,0.5659,4,3,accepted,1,1.0,17.367,5641,886,412,0.004089,-0.497341,nan,-0.513342,-0.537199,-0.633875,True
209,Q074,0.5128,4,3,accepted,1,1.0,17.59,5641,890,414,0.00691,-0.503076,nan,-0.544428,-0.618748,-0.649719,True
210,Q058,0.5264,4,3,accepted,1,1.0,27.496,2003,894,416,0.007543,-0.506809,nan,-0.58187,-0.621043,-0.702059,True
211,Q017,-0.4142,10,7,rejected,0,0.7143,35.055,12878,904,421,0.003183,-0.506333,nan,-0.521093,-0.633444,-0.655853,True
212,Q057,0.1637,4,3,accepted,1,0.5,20.221,3142,908,423,0.007437,-0.523886,nan,-0.524166,-0.60362,-0.706078,True
213,Q023,0.5661,4,3,accepted,1,1.0,23.156,2143,912,425,0.003585,-0.485289,nan,-0.485813,-0.617558,-0.642273,True
214,Q005,0.5697,4,3,accepted,1,1.0,14.621,4908,916,427,0.007397,-0.500284,nan,-0.505646,-0.56479,-0.576088,True
215,Q024,0.4906,4,3,accepted,1,1.0,43.629,2623,920,429,0.007596,-0.531839,nan,-0.567239,-0.617591,-0.664534,True
216,Q012,0.4757,4,3,accepted,1,0.6667,44.678,2376,924,431,0.00875,-0.482751,nan,-0.562539,-0.542285,-0.654344,True
217,Q015,0.5022,4,3,accepted,1,1.0,19.189,5755,928,433,0.005469,-0.459741,nan,-0.530079,-0.575259,-0.607774,True
218,Q038,0.6617,4,3,accepted,1,1.0,17.24,5095,932,435,0.004023,-0.471536,nan,-0.526033,-0.593631,-0.628667,True
219,Q033,0.6078,4,3,accepted,1,1.0,17.112,6498,936,437,0.003896,-0.511948,nan,-0.537486,-0.608546,-0.711139,True
220,Q082,0.244,4,3,accepted,1,0.5,29.252,2329,940,439,0.004709,-0.470706,nan,-0.476981,-0.559527,-0.684245,True
221,Q085,0.568,4,3,accepted,1,1.0,9.195,5232,944,441,0.00878,-0.518287,nan,-0.511711,-0.640846,-0.665264,True
222,Q061,0.6067,4,3,accepted,1,1.0,30.898,2392,948,443,0.00627,-0.524617,nan,-0.551055,-0.643986,-0.715681,True
223,Q011,0.6529,4,3,accepted,1,1.0,20.242,8269,952,445,0.00386,-0.439354,nan,-0.44894,-0.546579,-0.567744,True
224,Q006,0.5481,4,3,accepted,1,1.0,14.736,5136,956,447,0.013074,-0.476897,nan,-0.498432,-0.530475,-0.653908,True
225,Q064,0.5446,4,3,accepted,1,1.0,20.186,6413,960,449,0.008968,-0.542689,nan,-0.635143,-0.676282,-0.724609,True
226,Q042,0.4611,4,3,accepted,1,0.6667,31.687,1830,964,451,0.006583,-0.488421,nan,-0.542928,-0.575049,-0.690128,True
227,Q078,0.4156,4,3,accepted,1,1.0,13.632,5842,968,453,0.005878,-0.417222,nan,-0.485938,-0.536717,-0.619773,True
228,Q073,0.5848,4,3,accepted,1,1.0,30.963,2079,972,455,0.005983,-0.490878,nan,-0.547988,-0.616302,-0.616064,True
229,Q021,0.5437,4,3,accepted,1,1.0,46.026,2184,976,457,0.012014,-0.511623,nan,-0.560872,-0.645313,-0.633549,True
230,Q086,0.5554,4,3,accepted,1,1.0,19.569,7841,980,459,0.006577,-0.477812,nan,-0.513467,-0.58875,-0.602555,True
231,Q063,0.7095,4,3,accepted,1,1.0,15.145,6407,984,461,0.005515,-0.481506,nan,-0.5094,-0.55782,-0.64266,True
232,Q017,-0.318,10,7,rejected,0,0.8571,33.825,12728,994,466,0.006475,-0.459696,nan,-0.510721,-0.54218,-0.622037,True
233,Q013,0.3958,4,3,accepted,1,1.0,14.823,6279,998,468,0.008248,-0.462873,nan,-0.500109,-0.562207,-0.60036,True
234,Q056,-0.4437,10,7,rejected,0,0.0,51.51,3576,1008,473,0.006756,-0.475299,nan,-0.555589,-0.541311,-0.638183,True
235,Q012,0.3286,4,3,accepted,1,0.5,52.27,2383,1012,475,0.003623,-0.460237,nan,-0.524447,-0.608553,-0.606166,True
236,Q062,0.6012,4,3,accepted,1,1.0,25.096,1776,1016,477,0.00474,-0.503437,nan,-0.568776,-0.601379,-0.691396,True
237,Q018,0.4512,4,3,accepted,1,1.0,40.354,1809,1020,479,0.006263,-0.517229,nan,-0.568801,-0.626924,-0.684307,True
238,Q066,0.2109,9,6,accepted,1,0.5,45.14,9052,1029,483,0.003691,-0.433454,nan,-0.499073,-0.578102,-0.685294,True
239,Q012,0.4571,4,3,accepted,1,0.75,48.97,2077,1033,485,0.009124,-0.485608,nan,-0.513293,-0.601667,-0.664043,True
240,Q015,0.6368,4,3,accepted,1,1.0,9.931,2981,1037,487,0.004221,-0.539453,nan,-0.53785,-0.645558,-0.682985,True
241,Q029,0.5034,4,3,accepted,1,1.0,5.925,1279,1041,489,0.004486,-0.495589,nan,-0.506255,-0.59995,-0.622891,True
242,Q008,0.4659,4,3,accepted,1,1.0,9.609,1951,1045,491,0.004146,-0.481359,nan,-0.478943,-0.571512,-0.592468,True
243,Q068,0.4656,4,3,accepted,1,0.6667,30.247,2154,1049,493,0.005245,-0.518881,nan,-0.526162,-0.600575,-0.668243,True
244,Q065,0.5559,4,3,accepted,1,1.0,9.863,1792,1053,495,0.006529,-0.512994,nan,-0.536702,-0.604064,-0.644777,True
245,Q020,0.388,4,3,accepted,1,1.0,30.359,1840,1057,497,0.007482,-0.479151,nan,-0.487765,-0.613118,-0.604509,True
246,Q017,0.5543,4,3,accepted,1,1.0,7.96,2242,1061,499,0.00686,-0.483028,nan,-0.521331,-0.576552,-0.658414,True
247,Q080,0.208,10,7,accepted,1,1.0,12.763,2209,1071,504,0.009042,-0.495954,nan,-0.52327,-0.600611,-0.655137,True
248,Q024,0.5068,4,3,accepted,1,1.0,44.256,2630,1075,506,0.00484,-0.481934,nan,-0.517079,-0.608394,-0.641217,True
249,Q011,0.426,7,5,accepted,1,1.0,26.229,4080,1082,510,0.003127,-0.50766,nan,-0.514577,-0.559938,-0.677586,True
250,Q034,0.5267,4,3,accepted,1,1.0,51.559,1950,1086,512,0.005228,-0.496398,nan,-0.538042,-0.588193,-0.620667,True
251,Q031,0.5578,4,3,accepted,1,1.0,15.998,1990,1090,514,0.006091,-0.479272,nan,-0.555395,-0.617501,-0.678426,True
252,Q021,0.5297,4,3,accepted,1,1.0,51.344,2270,1094,516,0.011053,-0.485355,nan,-0.566738,-0.588638,-0.63646,True
253,Q006,0.4053,4,3,accepted,1,1.0,7.291,1825,1098,518,0.003802,-0.480883,nan,-0.520818,-0.596712,-0.689678,True
254,Q063,0.6646,4,3,accepted,1,1.0,12.458,2837,1102,520,0.006672,-0.4655,nan,-0.514548,-0.557857,-0.646729,True
255,Q005,0.4998,4,3,accepted,1,1.0,12.514,1315,1106,522,0.002979,-0.4872,nan,-0.496383,-0.566367,-0.614731,True
256,Q035,-0.4049,10,7,rejected,0,0.0,56.164,3234,1116,527,0.005539,-0.471969,nan,-0.499538,-0.569754,-0.598948,True
257,Q003,0.4096,4,3,accepted,1,0.75,26.179,2335,1120,529,0.005489,-0.488284,nan,-0.4901,-0.598875,-0.659494,True
258,Q027,0.5847,4,3,accepted,1,1.0,34.387,1848,1124,531,0.005028,-0.49564,nan,-0.497969,-0.611406,-0.629296,True
259,Q044,0.5223,4,3,accepted,1,1.0,11.155,2380,1128,533,0.009082,-0.486118,nan,-0.520552,-0.606514,-0.607163,True
260,Q079,0.3862,4,3,accepted,1,1.0,7.056,1448,1132,535,0.007719,-0.465525,nan,-0.522461,-0.576078,-0.653212,True
261,Q001,0.689,4,3,accepted,1,1.0,12.343,3107,1136,537,0.005051,-0.509459,nan,-0.585211,-0.618465,-0.640847,True
262,Q004,0.5082,4,3,accepted,1,0.6667,29.636,1988,1140,539,0.006361,-0.472665,nan,-0.509694,-0.586641,-0.596661,True
263,Q035,-0.4022,10,7,rejected,0,0.0,50.45,3276,1150,544,0.011842,-0.493475,nan,-0.492441,-0.618738,-0.58412,True
264,Q045,0.5248,4,3,accepted,1,0.8,32.008,2023,1154,546,0.00497,-0.50121,nan,-0.524028,-0.606337,-0.677939,True
265,Q026,0.4124,4,3,accepted,1,0.8,33.73,2194,1158,548,0.003871,-0.476887,nan,-0.522431,-0.59208,-0.655746,True
266,Q029,0.5866,4,3,accepted,1,1.0,6.94,2043,1162,550,0.002003,-0.480372,nan,-0.55256,-0.598976,-0.629459,True
267,Q029,-0.423,10,7,rejected,0,0.6667,21.132,2760,1172,555,0.006362,-0.510593,nan,-0.549043,-0.637588,-0.597747,True
268,Q077,0.4993,4,3,accepted,1,1.0,24.557,2932,1176,557,0.003924,-0.479917,nan,-0.486167,-0.626555,-0.671915,True
269,Q030,0.5692,4,3,accepted,1,1.0,11.842,2003,1180,559,0.004216,-0.478878,nan,-0.484993,-0.654215,-0.688956,True
270,Q068,0.4648,4,3,accepted,1,0.6667,30.18,2157,1184,561,0.009234,-0.452052,nan,-0.513444,-0.586824,-0.6198,True
271,Q020,0.2736,4,3,accepted,1,0.8,35.86,1892,1188,563,0.003979,-0.486627,nan,-0.540989,-0.573342,-0.600714,True
272,Q011,0.6204,4,3,accepted,1,1.0,16.308,2799,1192,565,0.005177,-0.530835,nan,-0.577702,-0.613984,-0.692174,True
273,Q014,0.5521,4,3,accepted,1,1.0,12.435,2657,1196,567,0.009196,-0.473624,nan,-0.547282,-0.572873,-0.653578,True
274,Q079,0.3926,4,3,accepted,1,1.0,8.111,1284,1200,569,0.008521,-0.440081,nan,-0.507278,-0.573964,-0.580766,True
275,Q025,-0.654,10,7,rejected,0,0.3333,31.225,6418,1210,574,0.001115,-0.531634,nan,-0.548572,-0.602114,-0.629235,True
276,Q060,0.5106,4,3,accepted,1,1.0,9.414,2421,1214,576,0.007393,-0.46554,nan,-0.51031,-0.566478,-0.585512,True
277,Q056,-0.3969,10,7,rejected,0,0.0,48.274,3162,1224,581,0.014891,-0.44905,nan,-0.533009,-0.609956,-0.630816,True
278,Q044,0.5242,4,3,accepted,1,1.0,10.609,2320,1228,583,0.006903,-0.416485,nan,-0.525955,-0.571311,-0.565483,True
279,Q003,0.4143,4,3,accepted,1,0.8,25.892,2394,1232,585,0.009148,-0.506293,nan,-0.585851,-0.631694,-0.652549,True
280,Q009,0.5539,4,3,accepted,1,1.0,26.801,1845,1236,587,0.007082,-0.529441,nan,-0.631353,-0.650158,-0.687609,True
281,Q025,-0.5263,10,7,rejected,0,0.6667,29.579,5032,1246,592,0.005403,-0.488495,nan,-0.52664,-0.578255,-0.648894,True
282,Q002,0.6504,4,3,accepted,1,1.0,37.715,2986,1250,594,0.010298,-0.525709,nan,-0.539967,-0.594235,-0.680078,True
283,Q083,0.4534,4,3,accepted,1,0.75,45.131,2137,1254,596,0.005541,-0.488508,nan,-0.470721,-0.576855,-0.622232,True
284,Q046,0.6218,4,3,accepted,1,1.0,7.657,1715,1258,598,0.010361,-0.492459,nan,-0.516349,-0.534141,-0.573808,True
285,Q066,0.6198,4,3,accepted,1,1.0,27.928,2617,1262,600,0.004595,-0.5214,nan,-0.545799,-0.635556,-0.685786,True
286,Q039,0.4258,4,3,accepted,1,0.5,23.705,2226,1266,602,0.011128,-0.436827,nan,-0.556241,-0.625729,-0.643687,True
287,Q062,0.5984,4,3,accepted,1,1.0,23.074,1774,1270,604,0.007396,-0.392585,nan,-0.467381,-0.521969,-0.562964,True
288,Q086,0.562,4,3,accepted,1,1.0,25.874,3108,1274,606,0.012402,-0.486048,nan,-0.513287,-0.56844,-0.669311,True
289,Q044,0.5214,4,3,accepted,1,1.0,9.355,2404,1278,608,0.008462,-0.505701,nan,-0.56599,-0.612796,-0.689772,True
290,Q066,0.506,4,3,accepted,1,0.5,32.602,4271,1282,610,0.007718,-0.496318,nan,-0.509039,-0.578865,-0.630492,True
291,Q039,0.4247,4,3,accepted,1,0.5,24.951,2211,1286,612,0.006031,-0.473443,nan,-0.46622,-0.545583,-0.548775,True
292,Q027,0.583,4,3,accepted,1,1.0,27.084,1832,1290,614,0.005992,-0.490799,nan,-0.503556,-0.565827,-0.69344,True
293,Q063,0.6645,4,3,accepted,1,1.0,13.695,2851,1294,616,0.003502,-0.467081,nan,-0.500274,-0.565304,-0.60035,True
294,Q016,0.5983,4,3,accepted,1,1.0,22.72,2601,1298,618,0.010248,-0.48258,nan,-0.532464,-0.591624,-0.611703,True
295,Q027,0.5788,4,3,accepted,1,1.0,24.657,1824,1302,620,0.005891,-0.469712,nan,-0.533897,-0.593249,-0.609065,True
296,Q032,0.5735,4,3,accepted,1,1.0,22.317,1763,1306,622,0.00455,-0.493853,nan,-0.614633,-0.620486,-0.566511,True
297,Q027,0.559,4,3,accepted,1,1.0,27.06,1854,1310,624,0.007951,-0.427119,nan,-0.51606,-0.602381,-0.61366,True
298,Q010,0.3503,4,3,accepted,1,0.6667,30.896,2516,1314,626,0.004438,-0.436399,nan,-0.509433,-0.606497,-0.568809,True
299,Q012,0.5538,4,3,accepted,1,1.0,51.611,2518,1318,628,0.007566,-0.480013,nan,-0.542797,-0.60355,-0.630072,True
300,Q050,0.6207,4,3,accepted,1,1.0,29.409,1783,1322,630,0.006549,-0.485554,nan,-0.565605,-0.606834,-0.662867,True
301,Q059,0.5524,4,3,accepted,1,1.0,25.963,2365,1326,632,0.006312,-0.493521,nan,-0.516514,-0.632419,-0.627617,True
302,Q023,0.5622,4,3,accepted,1,1.0,32.151,2056,1330,634,0.006087,-0.470686,nan,-0.489734,-0.570859,-0.616366,True
303,Q007,0.6333,4,3,accepted,1,1.0,26.764,1348,1334,636,0.005972,-0.49282,nan,-0.544325,-0.560522,-0.612596,True
304,Q076,0.6225,4,3,accepted,1,1.0,25.942,2941,1338,638,0.004241,-0.506502,nan,-0.517026,-0.57504,-0.677886,True
305,Q074,0.5341,4,3,accepted,1,1.0,30.692,2324,1342,640,0.005111,-0.494733,nan,-0.503754,-0.554957,-0.580389,True
306,Q013,0.4925,4,3,accepted,1,1.0,27.838,2368,1346,642,0.005722,-0.503094,nan,-0.484146,-0.575863,-0.584337,True
307,Q010,0.5417,4,3,accepted,1,1.0,31.701,3448,1350,644,0.004462,-0.537251,nan,-0.497689,-0.589031,-0.61966,True
308,Q074,0.5252,4,3,accepted,1,1.0,32.033,2354,1354,646,0.003244,-0.491127,nan,-0.547686,-0.613693,-0.66779,True
309,Q055,0.69,4,3,accepted,1,1.0,34.226,2973,1358,648,0.005817,-0.503316,nan,-0.515954,-0.601784,-0.619711,True
310,Q015,0.5597,4,3,accepted,1,1.0,31.404,2333,1362,650,0.004202,-0.483005,nan,-0.524922,-0.606494,-0.630522,True
311,Q018,0.4362,4,3,accepted,1,1.0,36.374,2191,1366,652,0.005895,-0.480357,nan,-0.576277,-0.666781,-0.705885,True
312,Q036,0.5487,4,3,accepted,1,1.0,32.915,1786,1370,654,0.004546,-0.526653,nan,-0.539497,-0.586796,-0.636842,True
313,Q088,0.6124,4,3,accepted,1,1.0,30.509,2245,1374,656,0.003066,-0.485235,nan,-0.516212,-0.588017,-0.564139,True
314,Q018,0.4357,4,3,accepted,1,1.0,34.57,1824,1378,658,0.001775,-0.542923,nan,-0.569117,-0.625353,-0.636256,True
315,Q039,0.4312,4,3,accepted,1,0.5,22.6,2327,1382,660,0.005897,-0.539683,nan,-0.581167,-0.625022,-0.662795,True
316,Q063,0.6244,4,3,accepted,1,1.0,31.223,2039,1386,662,0.004162,-0.489512,nan,-0.516487,-0.490726,-0.627549,True
317,Q007,0.6335,4,3,accepted,1,1.0,26.381,1348,1390,664,0.005859,-0.50569,nan,-0.499468,-0.586926,-0.60226,True
318,Q070,0.4665,4,3,accepted,1,1.0,27.925,2576,1394,666,0.003934,-0.510491,nan,-0.548671,-0.616785,-0.598136,True
319,Q011,0.6803,4,3,accepted,1,1.0,27.376,3306,1398,668,0.006308,-0.474017,nan,-0.537747,-0.558261,-0.583044,True
320,Q068,0.4653,4,3,accepted,1,0.6667,28.5,2109,1402,670,0.004351,-0.497131,nan,-0.528862,-0.573625,-0.592293,True
321,Q079,0.313,4,3,accepted,1,0.5,23.053,1725,1406,672,0.004443,-0.495989,nan,-0.572611,-0.617854,-0.587374,True
322,Q078,0.5945,4,3,accepted,1,1.0,24.119,2531,1410,674,0.003303,-0.519756,nan,-0.56855,-0.627169,-0.672898,True
323,Q006,0.4088,4,3,accepted,1,1.0,29.215,2401,1414,676,0.006133,-0.536243,nan,-0.505173,-0.615594,-0.640558,True
324,Q020,0.2759,4,3,accepted,1,0.75,33.697,1888,1418,678,0.006224,-0.504077,nan,-0.518046,-0.533871,-0.632949,True
325,Q065,0.6454,4,3,accepted,1,1.0,25.334,2006,1422,680,0.005332,-0.545758,nan,-0.55629,-0.666985,-0.640805,True
326,Q065,0.6452,4,3,accepted,1,1.0,25.743,2006,1426,682,0.006321,-0.548587,nan,-0.554383,-0.60069,-0.681898,True
327,Q010,0.3659,4,3,accepted,1,0.5,27.871,2412,1430,684,0.002457,-0.496455,nan,-0.500867,-0.559793,-0.589903,True
328,Q021,0.5509,4,3,accepted,1,1.0,48.828,2150,1434,686,0.00536,-0.502442,nan,-0.492407,-0.581107,-0.610227,True
329,Q030,0.6528,4,3,accepted,1,1.0,24.455,1432,1438,688,0.004705,-0.586549,nan,-0.540907,-0.628281,-0.635246,True
330,Q005,0.5487,4,3,accepted,1,1.0,24.998,1782,1442,690,0.006516,-0.567475,nan,-0.558401,-0.632256,-0.693262,True
331,Q050,0.3311,4,3,accepted,1,0.3333,28.443,1172,1446,692,0.002715,-0.512153,nan,-0.504065,-0.591898,-0.681926,True
332,Q085,0.6166,4,3,accepted,1,1.0,20.464,1251,1450,694,0.008971,-0.489279,nan,-0.494731,-0.602365,-0.596376,True
333,Q080,-0.5119,10,7,rejected,0,0.0,26.792,1748,1460,699,0.00568,-0.53551,nan,-0.584747,-0.599921,-0.653339,True
334,Q016,0.5774,4,3,accepted,1,1.0,21.027,1749,1464,701,0.004654,-0.496494,nan,-0.510983,-0.520279,-0.595789,True
335,Q051,0.5769,4,3,accepted,1,1.0,26.437,1661,1468,703,0.007239,-0.469071,nan,-0.530801,-0.571576,-0.596078,True
336,Q088,0.6404,4,3,accepted,1,1.0,27.913,2622,1472,705,0.005338,-0.513438,nan,-0.560702,-0.609001,-0.65049,True
337,Q021,0.5393,4,3,accepted,1,1.0,48.171,2196,1476,707,0.007402,-0.52215,nan,-0.526533,-0.586112,-0.622844,True
338,Q080,-0.4882,10,7,rejected,0,0.0,27.51,1754,1486,712,0.007116,-0.575714,nan,-0.60093,-0.606753,-0.644504,True
339,Q034,0.5444,4,3,accepted,1,1.0,46.739,2273,1490,714,0.004016,-0.519132,nan,-0.548726,-0.592146,-0.627312,True
340,Q060,0.4062,4,3,accepted,1,1.0,31.107,1582,1494,716,0.006784,-0.480024,nan,-0.50777,-0.553241,-0.612952,True
341,Q023,0.5815,4,3,accepted,1,1.0,29.662,2058,1498,718,0.00458,-0.521715,nan,-0.573457,-0.602172,-0.647374,True
342,Q061,0.6229,4,3,accepted,1,1.0,29.925,2440,1502,720,0.003313,-0.541618,nan,-0.591476,-0.622518,-0.623329,True
343,Q062,0.5978,4,3,accepted,1,1.0,27.954,1774,1506,722,0.006048,-0.517842,nan,-0.504073,-0.596713,-0.66108,True
344,Q087,0.6766,4,3,accepted,1,1.0,24.834,2457,1510,724,0.005657,-0.470178,nan,-0.516309,-0.573785,-0.624446,True
345,Q027,0.561,4,3,accepted,1,1.0,25.756,1832,1514,726,0.003858,-0.531124,nan,-0.561863,-0.605647,-0.658441,True
346,Q040,0.555,4,3,accepted,1,1.0,32.482,2325,1518,728,0.005949,-0.547393,nan,-0.573827,-0.602445,-0.681825,True
347,Q002,0.6295,4,3,accepted,1,1.0,32.344,2776,1522,730,0.003609,-0.522484,nan,-0.530277,-0.533625,-0.636019,True
348,Q049,0.4825,4,3,accepted,1,0.8,31.133,1874,1526,732,0.004423,-0.523103,nan,-0.590507,-0.580372,-0.610888,True
349,Q068,0.3796,4,3,accepted,1,0.5,29.28,2521,1530,734,0.006678,-0.534202,nan,-0.555139,-0.559674,-0.607747,True
350,Q020,0.274,4,3,accepted,1,0.75,30.145,2156,1534,736,0.002751,-0.50484,nan,-0.53954,-0.574302,-0.596384,True
351,Q023,0.5694,4,3,accepted,1,1.0,31.249,2309,1538,738,0.006137,-0.519643,nan,-0.552759,-0.625431,-0.656793,True
352,Q024,0.5581,4,3,accepted,1,1.0,39.102,3629,1542,740,0.006366,-0.54658,nan,-0.546246,-0.566458,-0.606548,True
353,Q028,-0.4928,10,7,rejected,0,0.5,35.348,4032,1552,745,0.005455,-0.560343,nan,-0.577553,-0.612914,-0.642283,True
354,Q070,0.4754,4,3,accepted,1,1.0,27.812,1640,1556,747,0.007027,-0.478395,nan,-0.529172,-0.548687,-0.521882,True
355,Q053,0.4488,4,3,accepted,1,0.6667,26.696,1636,1560,749,0.007713,-0.486211,nan,-0.561892,-0.575784,-0.62811,True
356,Q054,-0.769,10,7,rejected,0,0.5,41.852,3394,1570,754,0.008504,-0.508165,nan,-0.51481,-0.548918,-0.540873,True
357,Q004,0.4987,4,3,accepted,1,0.5,27.33,2243,1574,756,0.004831,-0.519276,nan,-0.572705,-0.582893,-0.579204,True
358,Q020,0.2534,4,3,accepted,1,0.6667,38.629,1846,1578,758,0.004383,-0.549723,nan,-0.586757,-0.628037,-0.603549,True
359,Q006,0.2993,4,3,accepted,1,1.0,23.521,1366,1582,760,0.007406,-0.522174,nan,-0.556387,-0.589293,-0.628155,True
360,Q054,0.2333,4,3,accepted,1,1.0,26.286,2257,1586,762,0.005773,-0.476163,nan,-0.550291,-0.575559,-0.601764,True
361,Q061,0.6377,4,3,accepted,1,1.0,30.604,2680,1590,764,0.005106,-0.498937,nan,-0.556685,-0.568645,-0.640168,True
362,Q032,0.5671,4,3,accepted,1,1.0,26.822,2046,1594,766,0.002858,-0.512226,nan,-0.559523,-0.608338,-0.713829,True
363,Q088,0.6374,4,3,accepted,1,1.0,45.34,2505,1598,768,0.003525,-0.527049,nan,-0.567567,-0.613997,-0.697577,True
364,Q025,-0.617,10,7,rejected,0,0.3333,52.737,3700,1608,773,0.003897,-0.55223,nan,-0.567181,-0.623254,-0.682214,True
365,Q011,0.6134,4,3,accepted,1,1.0,34.748,2088,1612,775,0.005432,-0.540645,nan,-0.551596,-0.574554,-0.614854,True
366,Q033,0.6181,4,3,accepted,1,1.0,21.821,1628,1616,777,0.005542,-0.52624,nan,-0.513547,-0.579313,-0.60504,True
367,Q064,0.4725,4,3,accepted,1,1.0,24.576,934,1620,779,0.003871,-0.536177,nan,-0.5463,-0.615405,-0.616366,True
368,Q072,0.7352,4,3,accepted,1,1.0,23.495,2364,1624,781,0.002773,-0.529003,nan,-0.511919,-0.613853,-0.639873,True
369,Q071,0.6049,4,3,accepted,1,1.0,30.635,2054,1628,783,0.004806,-0.500953,nan,-0.583477,-0.630706,-0.590931,True
370,Q005,0.55,4,3,accepted,1,1.0,21.444,1085,1632,785,0.004584,-0.517648,nan,-0.548216,-0.592428,-0.627778,True
371,Q019,0.5528,4,3,accepted,1,1.0,21.573,1992,1636,787,0.002731,-0.511921,nan,-0.544623,-0.533505,-0.603589,True
372,Q075,0.446,4,3,accepted,1,1.0,28.667,2505,1640,789,0.003659,-0.519699,nan,-0.544113,-0.581536,-0.583708,True
373,Q058,0.5615,4,3,accepted,1,1.0,26.379,1969,1644,791,0.006954,-0.560437,nan,-0.586445,-0.610279,-0.646434,True
374,Q014,0.5794,4,3,accepted,1,1.0,21.841,1765,1648,793,0.003493,-0.571291,nan,-0.598515,-0.582657,-0.638635,True
375,Q056,-0.4652,10,7,rejected,0,0.0,47.76,3237,1658,798,0.005285,-0.516525,nan,-0.530461,-0.600121,-0.602899,True
376,Q002,0.5602,4,3,accepted,1,0.75,30.413,3455,1662,800,0.009381,-0.571537,nan,-0.540127,-0.614391,-0.689801,True
377,Q074,0.5937,4,3,accepted,1,1.0,17.981,4003,1666,802,0.004367,-0.508268,nan,-0.521384,-0.591294,-0.532644,True
378,Q052,0.5098,4,3,accepted,1,0.8571,32.608,5979,1670,804,0.004787,-0.513349,nan,-0.579406,-0.535198,-0.589449,True
379,Q054,0.0525,7,5,accepted,1,1.0,31.883,6773,1677,807,0.004945,-0.524669,nan,-0.584454,-0.510743,-0.594331,True
380,Q016,0.6144,4,3,accepted,1,1.0,10.967,2916,1681,809,0.00558,-0.549284,nan,-0.569501,-0.616519,-0.67599,True
381,Q078,0.3927,4,3,accepted,1,1.0,9.266,1922,1685,811,0.003273,-0.539661,nan,-0.578859,-0.561963,-0.593303,True
382,Q074,0.5512,4,3,accepted,1,1.0,13.386,1663,1689,813,0.006912,-0.570345,nan,-0.549237,-0.547267,-0.606519,True
